id_avaliacao,id_funcionario,data_avaliacao,comunicacao,trabalho_equipe,qualidade_entrega,proatividade,lideranca,nota_final,observacao
1180,375,2024-06-30,8.0,7.6,6.9,7.9,,7.6,Desempenho dentro do esperado.
1181,375,2024-12-31,7.1,8.0,4.5,6.6,,6.5,Desempenho dentro do esperado.
1182,375,2025-06-30,5.7,7.3,7.1,6.5,,6.7,Desempenho dentro do esperado.
1183,375,2025-12-31,8.4,8.2,7.9,7.2,,7.9,Desempenho dentro do esperado.
1184,376,2025-06-30,8.1,6.6,7.4,8.4,,7.6,Desempenho dentro do esperado.
1185,376,2025-12-31,8.7,7.8,6.5,7.5,,7.6,Desempenho dentro do esperado.
1186,377,2024-06-30,7.4,7.5,7.0,5.9,,7.0,Desempenho dentro do esperado.
1187,377,2024-12-31,10.0,6.3,6.1,8.0,,7.6,Desempenho dentro do esperado.
1188,377,2025-06-30,6.4,5.9,8.4,6.3,,6.8,Desempenho dentro do esperado.
1189,377,2025-12-31,8.8,6.3,7.5,6.1,,7.2,Desempenho dentro do esperado.
1190,378,2024-06-30,9.2,9.4,6.4,6.7,5.2,7.4,Desempenho dentro do esperado.
1191,379,2024-06-30,6.2,9.0,6.8,8.5,,7.6,Desempenho dentro do esperado.
1192,379,2024-12-31,5.7,7.0,7.0,10.0,,7.4,Desempenho dentro do esperado.
1193,379,2025-06-30,9.6,8.2,6.8,8.4,,8.2,Desempenho dentro do esperado.
1194,379,2025-12-31,7.3,9.0,6.8,6.7,,7.5,Desempenho dentro do esperado.
1195,381,2024-06-30,7.8,7.4,5.5,6.2,,6.7,Desempenho dentro do esperado.
1196,381,2024-12-31,7.5,5.0,6.4,8.3,,6.8,Desempenho dentro do esperado.
1197,381,2025-06-30,8.8,4.9,8.6,8.4,,7.7,Desempenho dentro do esperado.
1198,381,2025-12-31,8.0,6.0,4.0,6.8,,6.2,Desempenho dentro do esperado.
1199,383,2024-06-30,9.7,7.4,7.0,8.3,,8.1,Desempenho dentro do esperado.
1200,383,2024-12-31,6.8,7.8,6.5,8.5,,7.4,Desempenho dentro do esperado.
1201,383,2025-06-30,7.0,3.3,8.9,7.3,,6.6,Desempenho dentro do esperado.
1202,383,2025-12-31,9.0,9.3,8.9,5.8,,8.2,Desempenho dentro do esperado.
1203,384,2024-06-30,8.3,8.3,5.9,8.4,6.3,7.4,Desempenho dentro do esperado.
1204,384,2024-12-31,8.0,9.5,6.9,7.9,4.6,7.4,Desempenho dentro do esperado.
1205,384,2025-06-30,8.5,6.5,5.9,7.3,10.0,7.6,Desempenho dentro do esperado.
1206,384,2025-12-31,8.2,8.3,6.3,6.8,7.4,7.4,Desempenho dentro do esperado.
1207,385,2024-06-30,8.4,7.7,6.1,10.0,,8.1,Desempenho dentro do esperado.
1208,385,2024-12-31,7.5,7.6,8.1,5.6,,7.2,Desempenho dentro do esperado.
1209,386,2025-12-31,7.4,8.2,9.0,6.6,8.0,7.8,Desempenho dentro do esperado.
1210,387,2025-06-30,7.2,8.0,8.9,9.1,,8.3,Desempenho dentro do esperado.
1211,387,2025-12-31,7.1,6.7,7.2,9.2,,7.5,Desempenho dentro do esperado.
1212,388,2024-06-30,7.7,7.6,6.6,5.4,,6.8,Desempenho dentro do esperado.
1213,388,2024-12-31,10.0,8.0,5.5,8.1,,7.9,Desempenho dentro do esperado.
1214,388,2025-06-30,7.1,10.0,8.5,6.4,,8.0,Desempenho dentro do esperado.
1215,388,2025-12-31,7.0,7.3,6.2,5.3,,6.5,Desempenho dentro do esperado.
1216,389,2024-06-30,8.3,6.5,8.5,9.9,,8.3,Desempenho dentro do esperado.
1217,389,2024-12-31,6.9,9.8,5.9,6.1,,7.2,Desempenho dentro do esperado.
1218,389,2025-06-30,5.8,7.3,6.4,6.2,,6.4,Desempenho dentro do esperado.
1219,389,2025-12-31,7.2,6.5,8.3,8.3,,7.6,Desempenho dentro do esperado.
1220,390,2024-06-30,6.4,5.9,7.3,9.4,7.8,7.4,Desempenho dentro do esperado.
1221,390,2024-12-31,7.2,5.2,8.4,6.4,5.7,6.6,Desempenho dentro do esperado.
1222,390,2025-06-30,4.6,6.2,6.8,7.5,7.0,6.4,Desempenho dentro do esperado.
1223,390,2025-12-31,7.6,9.0,7.5,6.2,7.0,7.5,Desempenho dentro do esperado.
1224,391,2024-06-30,8.6,8.1,6.4,6.6,,7.4,Desempenho dentro do esperado.
1225,391,2024-12-31,7.8,7.5,8.4,6.1,,7.5,Desempenho dentro do esperado.
1226,391,2025-06-30,9.1,6.2,9.4,7.0,,7.9,Desempenho dentro do esperado.
1227,391,2025-12-31,6.0,7.6,5.2,5.5,,6.1,Desempenho dentro do esperado.
1228,392,2024-06-30,6.5,8.2,6.2,8.2,5.8,7.0,Desempenho dentro do esperado.
1229,392,2024-12-31,7.8,6.0,6.4,8.3,9.0,7.5,Desempenho dentro do esperado.
1230,392,2025-06-30,8.6,7.7,8.2,5.4,5.7,7.1,Desempenho dentro do esperado.
1231,392,2025-12-31,9.4,8.1,6.7,5.8,6.6,7.3,Desempenho dentro do esperado.
1232,393,2024-06-30,7.2,9.3,6.0,5.0,6.4,6.8,Desempenho dentro do esperado.
1233,393,2024-12-31,7.1,8.1,7.3,8.4,6.8,7.5,Desempenho dentro do esperado.
1234,393,2025-06-30,9.1,7.4,7.5,5.4,8.4,7.6,Desempenho dentro do esperado.
1235,393,2025-12-31,9.1,9.8,7.8,6.6,7.8,8.2,Desempenho dentro do esperado.
1236,395,2024-06-30,8.4,5.2,8.8,8.4,,7.7,Desempenho dentro do esperado.
1237,395,2024-12-31,8.3,4.6,9.5,7.5,,7.5,Desempenho dentro do esperado.
1238,395,2025-06-30,7.9,6.4,6.8,7.7,,7.2,Desempenho dentro do esperado.
1239,395,2025-12-31,8.1,6.6,8.1,7.4,,7.5,Desempenho dentro do esperado.
1240,396,2024-06-30,9.7,6.8,8.3,7.5,7.6,8.0,Desempenho dentro do esperado.
1241,396,2024-12-31,7.0,6.0,7.3,8.5,6.1,7.0,Desempenho dentro do esperado.
1242,396,2025-06-30,7.7,7.9,6.8,8.0,2.8,6.6,Desempenho dentro do esperado.
1243,396,2025-12-31,7.5,8.5,8.4,8.9,6.9,8.0,Desempenho dentro do esperado.
1244,397,2024-06-30,8.5,6.4,5.3,7.0,7.6,7.0,Desempenho dentro do esperado.
1245,397,2024-12-31,7.8,6.1,8.6,8.5,6.5,7.5,Desempenho dentro do esperado.
1246,397,2025-06-30,10.0,6.6,8.7,5.6,8.9,8.0,Desempenho dentro do esperado.
1247,397,2025-12-31,6.9,6.8,8.5,7.7,5.6,7.1,Desempenho dentro do esperado.
1248,398,2024-06-30,4.7,7.0,7.6,6.5,,6.5,Desempenho dentro do esperado.
1249,398,2024-12-31,8.3,7.4,6.8,8.1,,7.7,Desempenho dentro do esperado.
1250,398,2025-06-30,6.4,7.5,7.2,8.4,,7.4,Desempenho dentro do esperado.
1251,398,2025-12-31,6.8,7.2,8.5,7.0,,7.4,Desempenho dentro do esperado.
1252,399,2024-06-30,8.2,6.6,9.2,5.6,,7.4,Desempenho dentro do esperado.
1253,399,2024-12-31,8.9,6.3,6.1,6.2,,6.9,Desempenho dentro do esperado.
1254,399,2025-06-30,5.6,6.7,6.1,10.0,,7.1,Desempenho dentro do esperado.
1255,399,2025-12-31,7.2,7.7,7.9,5.7,,7.1,Desempenho dentro do esperado.
1256,400,2025-06-30,7.3,5.9,6.9,5.4,,6.4,Desempenho dentro do esperado.
1257,400,2025-12-31,5.8,6.5,8.8,8.2,,7.3,Desempenho dentro do esperado.
1258,401,2024-06-30,5.3,6.2,6.1,7.5,6.3,6.3,Desempenho dentro do esperado.
1259,401,2024-12-31,8.0,7.8,6.6,6.8,7.9,7.4,Desempenho dentro do esperado.
1260,401,2025-06-30,7.2,9.3,5.4,7.7,6.5,7.2,Desempenho dentro do esperado.
1261,401,2025-12-31,7.6,7.1,7.4,8.7,5.8,7.3,Desempenho dentro do esperado.
1262,402,2024-06-30,7.7,10.0,4.8,6.6,,7.3,Desempenho dentro do esperado.
1263,403,2024-06-30,6.1,7.3,6.6,7.7,8.0,7.1,Desempenho dentro do esperado.
1264,403,2024-12-31,7.9,10.0,5.7,8.4,7.5,7.9,Desempenho dentro do esperado.
1265,403,2025-06-30,9.3,7.8,6.3,5.5,5.3,6.8,Desempenho dentro do esperado.
1266,403,2025-12-31,8.3,6.2,4.8,6.9,5.7,6.4,Desempenho dentro do esperado.
1267,404,2024-06-30,7.0,7.8,5.5,8.1,5.7,6.8,Desempenho dentro do esperado.
1268,404,2024-12-31,7.3,9.0,6.9,8.4,8.3,8.0,Desempenho dentro do esperado.
1269,404,2025-06-30,8.7,7.6,8.0,5.3,6.9,7.3,Desempenho dentro do esperado.
1270,404,2025-12-31,9.8,6.7,7.6,6.1,6.2,7.3,Desempenho dentro do esperado.
1271,405,2024-06-30,5.5,8.1,7.9,8.4,,7.5,Desempenho dentro do esperado.
1272,405,2024-12-31,8.3,7.4,5.8,7.1,,7.2,Desempenho dentro do esperado.
1273,405,2025-06-30,5.8,6.7,6.8,7.8,,6.8,Desempenho dentro do esperado.
1274,405,2025-12-31,7.2,6.5,7.7,8.3,,7.4,Desempenho dentro do esperado.
1275,406,2024-06-30,7.2,8.3,6.6,8.2,,7.6,Desempenho dentro do esperado.
1276,406,2024-12-31,9.0,8.3,9.8,7.8,,8.7,Desempenho acima do esperado.
1277,406,2025-06-30,9.1,6.8,7.9,5.1,,7.2,Desempenho dentro do esperado.
1278,406,2025-12-31,9.1,7.1,8.6,6.9,,7.9,Desempenho dentro do esperado.
1279,408,2024-06-30,8.1,8.7,9.6,8.5,,8.7,Desempenho acima do esperado.
1280,408,2024-12-31,6.3,6.7,7.5,7.0,,6.9,Desempenho dentro do esperado.
1281,408,2025-06-30,7.2,9.4,8.7,7.0,,8.1,Desempenho dentro do esperado.
1282,408,2025-12-31,7.5,8.3,5.0,6.0,,6.7,Desempenho dentro do esperado.
1283,409,2024-06-30,6.0,7.0,5.2,6.9,,6.3,Desempenho dentro do esperado.
1284,409,2024-12-31,6.2,7.0,9.3,7.0,,7.4,Desempenho dentro do esperado.
1285,409,2025-06-30,7.3,7.2,6.3,7.8,,7.2,Desempenho dentro do esperado.
1286,409,2025-12-31,6.8,6.9,7.9,4.9,,6.6,Desempenho dentro do esperado.
1287,410,2024-06-30,6.0,5.1,6.4,4.4,,5.5,Plano de desenvolvimento recomendado.
1288,410,2024-12-31,7.7,7.3,7.2,9.1,,7.8,Desempenho dentro do esperado.
1289,410,2025-06-30,7.6,8.8,6.2,7.4,,7.5,Desempenho dentro do esperado.
1290,410,2025-12-31,8.9,8.5,7.0,5.6,,7.5,Desempenho dentro do esperado.
1291,411,2024-06-30,6.1,8.5,6.1,9.4,5.4,7.1,Desempenho dentro do esperado.
1292,411,2024-12-31,7.7,6.3,8.6,9.1,8.1,8.0,Desempenho dentro do esperado.
1293,411,2025-06-30,7.1,6.2,7.9,5.8,6.5,6.7,Desempenho dentro do esperado.
1294,411,2025-12-31,5.5,7.7,7.5,7.3,7.9,7.2,Desempenho dentro do esperado.
1295,413,2024-06-30,7.9,7.9,7.3,6.3,8.3,7.5,Desempenho dentro do esperado.
1296,413,2024-12-31,9.2,6.6,9.9,6.3,5.5,7.5,Desempenho dentro do esperado.
1297,413,2025-06-30,8.2,8.2,7.7,5.2,3.6,6.6,Desempenho dentro do esperado.
1298,413,2025-12-31,9.1,6.5,6.1,8.6,8.0,7.7,Desempenho dentro do esperado.
1299,414,2024-06-30,8.8,7.5,8.9,5.7,,7.7,Desempenho dentro do esperado.
1300,415,2024-06-30,5.3,6.0,7.3,9.1,,6.9,Desempenho dentro do esperado.
1301,415,2024-12-31,7.6,6.3,7.7,9.1,,7.7,Desempenho dentro do esperado.
1302,415,2025-06-30,7.0,6.5,10.0,6.1,,7.4,Desempenho dentro do esperado.
1303,415,2025-12-31,8.2,9.7,5.8,7.6,,7.8,Desempenho dentro do esperado.
1304,416,2024-06-30,8.6,8.7,8.6,6.1,,8.0,Desempenho dentro do esperado.
1305,416,2024-12-31,9.7,7.0,5.8,7.2,,7.4,Desempenho dentro do esperado.
1306,416,2025-06-30,7.9,6.2,7.3,6.7,,7.0,Desempenho dentro do esperado.
1307,416,2025-12-31,6.9,9.5,7.6,3.7,,6.9,Desempenho dentro do esperado.
1308,417,2024-06-30,6.6,7.5,7.8,6.7,8.7,7.5,Desempenho dentro do esperado.
1309,417,2024-12-31,6.1,7.7,6.9,5.7,9.3,7.1,Desempenho dentro do esperado.
1310,417,2025-06-30,9.1,7.9,7.4,5.9,10.0,8.1,Desempenho dentro do esperado.
1311,417,2025-12-31,6.3,8.1,7.5,6.8,7.2,7.2,Desempenho dentro do esperado.
1312,418,2024-12-31,7.7,7.6,7.2,4.8,,6.8,Desempenho dentro do esperado.
1313,418,2025-06-30,6.8,9.4,7.7,7.7,,7.9,Desempenho dentro do esperado.
1314,418,2025-12-31,8.8,6.6,7.7,5.7,,7.2,Desempenho dentro do esperado.
1315,419,2024-06-30,6.7,6.1,6.5,8.7,,7.0,Desempenho dentro do esperado.
1316,419,2024-12-31,6.9,6.8,6.0,5.6,,6.3,Desempenho dentro do esperado.
1317,419,2025-06-30,6.9,6.9,5.4,8.3,,6.9,Desempenho dentro do esperado.
1318,419,2025-12-31,6.9,7.2,8.7,9.6,,8.1,Desempenho dentro do esperado.
1319,420,2024-12-31,8.0,10.0,8.4,6.8,,8.3,Desempenho dentro do esperado.
1320,420,2025-06-30,9.4,5.7,6.0,7.2,,7.1,Desempenho dentro do esperado.
1321,420,2025-12-31,8.4,8.4,7.6,6.9,,7.8,Desempenho dentro do esperado.
1322,421,2024-06-30,6.7,6.8,9.6,9.1,,8.1,Desempenho dentro do esperado.
1323,421,2024-12-31,7.6,6.8,8.3,5.5,,7.0,Desempenho dentro do esperado.
1324,421,2025-06-30,4.9,8.4,6.9,9.4,,7.4,Desempenho dentro do esperado.
1325,421,2025-12-31,7.8,7.2,6.5,5.2,,6.7,Desempenho dentro do esperado.
1326,423,2024-06-30,5.9,8.7,6.2,8.3,,7.3,Desempenho dentro do esperado.
1327,423,2024-12-31,8.8,8.6,8.2,7.7,,8.3,Desempenho dentro do esperado.
1328,423,2025-06-30,7.4,7.3,8.5,7.9,,7.8,Desempenho dentro do esperado.
1329,423,2025-12-31,8.0,6.6,7.5,5.4,,6.9,Desempenho dentro do esperado.
1330,424,2024-06-30,8.0,6.9,5.8,5.5,,6.5,Desempenho dentro do esperado.
1331,424,2024-12-31,5.5,5.0,7.0,6.6,,6.0,Desempenho dentro do esperado.
1332,424,2025-06-30,7.3,7.5,4.6,7.7,,6.8,Desempenho dentro do esperado.
1333,424,2025-12-31,8.4,8.5,9.2,8.1,,8.6,Desempenho acima do esperado.
1334,425,2024-06-30,7.7,6.6,6.3,5.7,,6.6,Desempenho dentro do esperado.
1335,425,2024-12-31,7.4,5.2,5.3,6.7,,6.2,Desempenho dentro do esperado.
1336,425,2025-06-30,7.5,7.4,9.2,8.7,,8.2,Desempenho dentro do esperado.
1337,425,2025-12-31,5.2,7.6,9.2,8.4,,7.6,Desempenho dentro do esperado.
1338,427,2024-06-30,7.8,5.9,8.7,8.0,,7.6,Desempenho dentro do esperado.
1339,427,2024-12-31,7.0,9.5,6.8,7.7,,7.8,Desempenho dentro do esperado.
1340,427,2025-06-30,7.1,7.9,8.3,10.0,,8.3,Desempenho dentro do esperado.
1341,427,2025-12-31,7.1,6.0,8.3,6.3,,6.9,Desempenho dentro do esperado.
1342,428,2024-06-30,8.0,7.3,7.4,7.8,,7.6,Desempenho dentro do esperado.
1343,428,2024-12-31,6.1,8.3,6.6,5.1,,6.5,Desempenho dentro do esperado.
1344,428,2025-06-30,8.7,5.6,8.6,6.0,,7.2,Desempenho dentro do esperado.
1345,429,2024-06-30,7.2,9.2,7.3,8.7,,8.1,Desempenho dentro do esperado.
1346,429,2024-12-31,8.9,7.2,7.3,6.8,,7.5,Desempenho dentro do esperado.
1347,429,2025-06-30,6.6,8.1,6.1,7.7,,7.1,Desempenho dentro do esperado.
1348,429,2025-12-31,6.8,8.1,8.1,7.0,,7.5,Desempenho dentro do esperado.
1349,430,2024-06-30,8.9,7.4,7.9,9.1,,8.3,Desempenho dentro do esperado.
1350,430,2024-12-31,7.4,6.0,7.5,5.1,,6.5,Desempenho dentro do esperado.
1351,430,2025-06-30,6.5,7.4,7.4,7.0,,7.1,Desempenho dentro do esperado.
1352,430,2025-12-31,9.0,7.8,8.1,8.4,,8.3,Desempenho dentro do esperado.
1353,431,2025-12-31,7.6,5.7,6.7,8.1,8.6,7.3,Desempenho dentro do esperado.
1354,432,2024-06-30,7.4,6.7,5.7,8.0,,7.0,Desempenho dentro do esperado.
1355,432,2024-12-31,4.8,8.0,8.3,8.1,,7.3,Desempenho dentro do esperado.
1356,432,2025-06-30,6.6,9.8,5.9,7.1,,7.3,Desempenho dentro do esperado.
1357,432,2025-12-31,8.6,6.8,8.2,5.1,,7.2,Desempenho dentro do esperado.
1358,433,2024-06-30,6.1,7.0,7.6,4.9,,6.4,Desempenho dentro do esperado.
1359,433,2024-12-31,6.6,5.8,7.4,5.9,,6.4,Desempenho dentro do esperado.
1360,433,2025-06-30,8.1,6.7,7.4,7.9,,7.5,Desempenho dentro do esperado.
1361,433,2025-12-31,8.3,8.1,5.7,7.9,,7.5,Desempenho dentro do esperado.
1362,434,2025-12-31,7.4,7.5,8.4,9.3,,8.2,Desempenho dentro do esperado.
1363,436,2025-06-30,6.1,6.9,7.1,8.2,,7.1,Desempenho dentro do esperado.
1364,436,2025-12-31,5.2,6.1,7.7,9.0,,7.0,Desempenho dentro do esperado.
1365,437,2024-06-30,9.5,6.5,10.0,6.2,,8.1,Desempenho dentro do esperado.
1366,437,2024-12-31,7.7,6.9,5.5,9.1,,7.3,Desempenho dentro do esperado.
1367,437,2025-06-30,7.0,7.5,7.0,7.4,,7.2,Desempenho dentro do esperado.
1368,439,2024-06-30,7.9,4.6,6.7,7.8,8.5,7.1,Desempenho dentro do esperado.
1369,439,2024-12-31,8.3,6.4,9.1,9.0,7.6,8.1,Desempenho dentro do esperado.
1370,439,2025-06-30,6.4,6.2,7.9,5.3,8.3,6.8,Desempenho dentro do esperado.
1371,439,2025-12-31,7.5,6.7,7.9,9.3,8.4,8.0,Desempenho dentro do esperado.
1372,440,2024-12-31,5.1,8.3,7.7,5.5,,6.7,Desempenho dentro do esperado.
1373,440,2025-06-30,7.1,9.2,5.2,6.4,,7.0,Desempenho dentro do esperado.
1374,440,2025-12-31,6.5,8.2,7.4,5.2,,6.8,Desempenho dentro do esperado.
1375,442,2024-06-30,7.0,9.0,6.4,6.5,,7.2,Desempenho dentro do esperado.
1376,442,2024-12-31,5.3,7.6,8.9,5.6,,6.8,Desempenho dentro do esperado.
1377,442,2025-06-30,7.3,8.1,8.5,6.1,,7.5,Desempenho dentro do esperado.
1378,442,2025-12-31,8.2,6.2,8.6,5.6,,7.1,Desempenho dentro do esperado.
1379,443,2024-06-30,5.9,5.5,8.0,9.0,7.7,7.2,Desempenho dentro do esperado.
1380,443,2024-12-31,7.3,7.8,6.8,6.6,9.2,7.5,Desempenho dentro do esperado.
1381,443,2025-06-30,5.9,3.9,7.7,7.1,7.2,6.4,Desempenho dentro do esperado.
1382,443,2025-12-31,6.1,7.8,8.1,8.6,7.3,7.6,Desempenho dentro do esperado.
1383,444,2025-12-31,9.0,7.1,7.0,8.5,,7.9,Desempenho dentro do esperado.
1384,445,2024-06-30,5.8,6.5,8.2,7.9,7.0,7.1,Desempenho dentro do esperado.
1385,445,2024-12-31,6.7,8.3,8.1,5.8,5.5,6.9,Desempenho dentro do esperado.
1386,445,2025-06-30,8.5,6.0,8.5,7.4,7.1,7.5,Desempenho dentro do esperado.
1387,445,2025-12-31,8.3,5.1,7.3,5.7,8.2,6.9,Desempenho dentro do esperado.
1388,446,2025-06-30,8.8,8.3,7.7,7.1,,8.0,Desempenho dentro do esperado.
1389,446,2025-12-31,6.4,6.8,7.3,8.7,,7.3,Desempenho dentro do esperado.
1390,447,2024-06-30,8.2,5.7,10.0,9.3,,8.3,Desempenho dentro do esperado.
1391,447,2024-12-31,9.2,7.5,7.1,7.5,,7.8,Desempenho dentro do esperado.
1392,447,2025-06-30,6.9,4.4,7.2,6.0,,6.1,Desempenho dentro do esperado.
1393,447,2025-12-31,8.5,6.3,9.1,6.6,,7.6,Desempenho dentro do esperado.
1394,448,2024-06-30,6.5,5.5,4.7,7.6,7.4,6.3,Desempenho dentro do esperado.
1395,448,2024-12-31,5.8,7.0,4.4,5.7,5.9,5.8,Plano de desenvolvimento recomendado.
1396,448,2025-06-30,7.5,7.8,8.4,6.5,8.1,7.7,Desempenho dentro do esperado.
1397,448,2025-12-31,7.2,5.5,5.7,7.2,6.4,6.4,Desempenho dentro do esperado.
1398,449,2024-06-30,6.0,7.9,8.0,4.9,,6.7,Desempenho dentro do esperado.
1399,450,2024-06-30,5.7,6.0,8.0,6.0,8.1,6.8,Desempenho dentro do esperado.
1400,450,2024-12-31,8.9,7.0,9.2,7.0,5.5,7.5,Desempenho dentro do esperado.
1401,450,2025-06-30,3.6,7.5,7.1,8.2,6.0,6.5,Desempenho dentro do esperado.
1402,450,2025-12-31,8.3,6.3,6.5,7.0,7.6,7.1,Desempenho dentro do esperado.
1403,451,2024-06-30,7.0,8.1,9.0,8.2,5.6,7.6,Desempenho dentro do esperado.
1404,451,2024-12-31,7.8,8.7,7.6,9.7,8.0,8.4,Desempenho dentro do esperado.
1405,451,2025-06-30,7.3,6.6,5.7,7.9,8.6,7.2,Desempenho dentro do esperado.
1406,451,2025-12-31,4.7,7.8,7.5,9.4,7.4,7.4,Desempenho dentro do esperado.
1407,452,2024-06-30,5.6,8.7,5.2,8.5,,7.0,Desempenho dentro do esperado.
1408,452,2024-12-31,7.7,7.0,8.0,7.0,,7.4,Desempenho dentro do esperado.
1409,452,2025-06-30,6.5,7.2,5.8,9.0,,7.1,Desempenho dentro do esperado.
1410,452,2025-12-31,7.4,7.5,6.0,7.6,,7.1,Desempenho dentro do esperado.
1411,453,2024-06-30,7.1,8.2,7.5,7.3,,7.5,Desempenho dentro do esperado.
1412,453,2024-12-31,9.7,7.5,5.9,7.9,,7.8,Desempenho dentro do esperado.
1413,453,2025-06-30,9.3,6.0,6.5,7.1,,7.2,Desempenho dentro do esperado.
1414,453,2025-12-31,7.3,5.2,7.8,5.6,,6.5,Desempenho dentro do esperado.
1415,454,2024-06-30,9.3,6.6,5.9,7.1,,7.2,Desempenho dentro do esperado.
1416,454,2024-12-31,7.8,9.8,7.9,5.0,,7.6,Desempenho dentro do esperado.
1417,454,2025-06-30,5.9,9.0,8.6,6.5,,7.5,Desempenho dentro do esperado.
1418,454,2025-12-31,7.2,7.0,7.2,7.1,,7.1,Desempenho dentro do esperado.
1419,455,2024-06-30,9.0,8.5,7.2,8.3,,8.2,Desempenho dentro do esperado.
1420,455,2024-12-31,8.8,10.0,6.7,6.7,,8.1,Desempenho dentro do esperado.
1421,455,2025-06-30,7.2,6.8,6.0,7.9,,7.0,Desempenho dentro do esperado.
1422,455,2025-12-31,8.1,7.4,8.3,8.4,,8.1,Desempenho dentro do esperado.
1423,459,2024-06-30,7.5,7.3,6.2,6.8,8.5,7.3,Desempenho dentro do esperado.
1424,459,2024-12-31,9.7,9.2,8.5,5.9,5.7,7.8,Desempenho dentro do esperado.
1425,459,2025-06-30,7.5,6.6,8.5,8.9,7.2,7.7,Desempenho dentro do esperado.
1426,459,2025-12-31,7.8,6.3,5.0,6.2,7.1,6.5,Desempenho dentro do esperado.
1427,460,2024-06-30,6.7,10.0,8.4,9.1,8.5,8.5,Desempenho acima do esperado.
1428,460,2024-12-31,8.1,7.4,6.3,9.9,8.2,8.0,Desempenho dentro do esperado.
1429,460,2025-06-30,6.4,9.0,6.6,7.9,8.8,7.7,Desempenho dentro do esperado.
1430,460,2025-12-31,8.4,7.3,6.3,8.6,7.3,7.6,Desempenho dentro do esperado.
1431,461,2025-12-31,9.4,7.1,9.3,7.9,,8.4,Desempenho dentro do esperado.
1432,462,2024-12-31,9.0,7.9,7.6,6.0,8.8,7.9,Desempenho dentro do esperado.
1433,462,2025-06-30,8.7,6.0,6.2,7.4,9.2,7.5,Desempenho dentro do esperado.
1434,462,2025-12-31,7.7,8.2,7.5,7.7,9.2,8.1,Desempenho dentro do esperado.
1435,463,2024-06-30,9.1,7.5,5.1,5.6,5.3,6.5,Desempenho dentro do esperado.
1436,463,2024-12-31,7.6,9.1,6.4,9.5,7.4,8.0,Desempenho dentro do esperado.
1437,463,2025-06-30,7.2,9.3,4.4,9.2,6.8,7.4,Desempenho dentro do esperado.
1438,463,2025-12-31,4.8,8.6,6.0,8.5,6.8,6.9,Desempenho dentro do esperado.
1439,465,2024-06-30,6.6,7.8,8.2,6.1,,7.2,Desempenho dentro do esperado.
1440,465,2024-12-31,5.4,5.8,5.0,8.5,,6.2,Desempenho dentro do esperado.
1441,465,2025-06-30,7.4,7.2,7.2,8.0,,7.5,Desempenho dentro do esperado.
1442,465,2025-12-31,5.2,10.0,8.1,6.7,,7.5,Desempenho dentro do esperado.
1443,466,2024-06-30,8.6,8.4,8.9,5.7,6.5,7.6,Desempenho dentro do esperado.
1444,466,2024-12-31,6.4,6.7,8.1,7.3,8.9,7.5,Desempenho dentro do esperado.
1445,466,2025-06-30,8.9,7.6,7.8,7.7,7.2,7.8,Desempenho dentro do esperado.
1446,466,2025-12-31,8.8,8.5,7.3,9.0,7.9,8.3,Desempenho dentro do esperado.
1447,467,2024-06-30,6.9,9.9,7.7,7.4,,8.0,Desempenho dentro do esperado.
1448,467,2024-12-31,6.1,8.7,7.7,8.1,,7.6,Desempenho dentro do esperado.
1449,467,2025-06-30,9.4,7.4,7.1,6.0,,7.5,Desempenho dentro do esperado.
1450,467,2025-12-31,8.1,5.3,7.4,8.1,,7.2,Desempenho dentro do esperado.
1451,468,2024-12-31,4.5,7.8,7.4,7.8,,6.9,Desempenho dentro do esperado.
1452,468,2025-06-30,5.9,7.6,8.1,7.6,,7.3,Desempenho dentro do esperado.
1453,468,2025-12-31,6.3,7.6,5.0,7.0,,6.5,Desempenho dentro do esperado.
1454,469,2025-12-31,8.3,7.0,5.5,7.6,,7.1,Desempenho dentro do esperado.
1455,470,2024-06-30,7.0,7.8,8.8,7.8,,7.8,Desempenho dentro do esperado.
1456,470,2024-12-31,6.9,6.3,7.3,6.1,,6.7,Desempenho dentro do esperado.
1457,470,2025-06-30,7.5,9.0,7.0,7.9,,7.8,Desempenho dentro do esperado.
1458,470,2025-12-31,7.1,9.8,7.2,6.8,,7.7,Desempenho dentro do esperado.
1459,471,2025-12-31,6.2,8.3,6.5,9.6,,7.7,Desempenho dentro do esperado.
1460,472,2024-06-30,7.0,9.1,8.1,8.3,,8.1,Desempenho dentro do esperado.
1461,472,2024-12-31,7.4,6.8,8.0,7.8,,7.5,Desempenho dentro do esperado.
1462,472,2025-06-30,7.3,10.0,7.0,7.4,,7.9,Desempenho dentro do esperado.
1463,472,2025-12-31,8.5,8.0,9.9,9.9,,9.1,Desempenho acima do esperado.
1464,473,2024-06-30,7.9,7.5,7.1,6.5,7.2,7.2,Desempenho dentro do esperado.
1465,473,2024-12-31,9.6,8.3,6.3,6.6,7.2,7.6,Desempenho dentro do esperado.
1466,473,2025-06-30,8.5,6.4,9.3,8.4,6.8,7.9,Desempenho dentro do esperado.
1467,473,2025-12-31,7.3,7.8,9.9,8.7,6.9,8.1,Desempenho dentro do esperado.
1468,474,2024-06-30,7.1,7.4,7.5,6.7,7.3,7.2,Desempenho dentro do esperado.
1469,474,2024-12-31,6.5,5.3,6.6,9.0,8.6,7.2,Desempenho dentro do esperado.
