id_presenca,id_funcionario,data_registro,status_presenca
929,5,2025-07-23,Presente
930,5,2025-07-24,Presente
931,5,2025-07-25,Presente
932,5,2025-07-28,Presente
933,5,2025-07-29,Presente
934,5,2025-07-30,Presente
935,5,2025-07-31,Atestado
936,5,2025-08-01,Presente
937,5,2025-08-04,Presente
938,5,2025-08-05,Presente
939,5,2025-08-06,Presente
940,5,2025-08-07,Presente
941,5,2025-08-08,Presente
942,5,2025-08-11,Presente
943,5,2025-08-12,Presente
944,5,2025-08-13,Presente
945,5,2025-08-14,Presente
946,5,2025-08-15,Presente
947,5,2025-08-18,Presente
948,5,2025-08-19,Presente
949,5,2025-08-20,Presente
950,5,2025-08-21,Presente
951,5,2025-08-22,Presente
952,5,2025-08-25,Presente
953,5,2025-08-26,Presente
954,5,2025-08-27,Presente
955,5,2025-08-28,Presente
956,5,2025-08-29,Presente
957,5,2025-09-01,Presente
958,5,2025-09-02,Presente
959,5,2025-09-03,Presente
960,5,2025-09-04,Presente
961,5,2025-09-05,Presente
962,5,2025-09-08,Presente
963,5,2025-09-09,Presente
964,5,2025-09-10,Presente
965,5,2025-09-11,Presente
966,5,2025-09-12,Presente
967,5,2025-09-15,Presente
968,5,2025-09-16,Presente
969,5,2025-09-17,Presente
970,5,2025-09-18,Presente
971,5,2025-09-19,Presente
972,5,2025-09-22,Presente
973,5,2025-09-23,Presente
974,5,2025-09-24,Presente
975,5,2025-09-25,Presente
976,5,2025-09-26,Presente
977,5,2025-09-29,Presente
978,5,2025-09-30,Presente
979,5,2025-10-01,Presente
980,5,2025-10-02,Presente
981,5,2025-10-03,Presente
982,5,2025-10-06,Presente
983,5,2025-10-07,Presente
984,5,2025-10-08,Presente
985,5,2025-10-09,Presente
986,5,2025-10-10,Presente
987,5,2025-10-13,Presente
988,5,2025-10-14,Presente
989,5,2025-10-15,Atestado
990,5,2025-10-16,Presente
991,5,2025-10-17,Presente
992,5,2025-10-20,Presente
993,5,2025-10-21,Presente
994,5,2025-10-22,Presente
995,5,2025-10-23,Presente
996,5,2025-10-24,Presente
997,5,2025-10-27,Presente
998,5,2025-10-28,Folga
999,5,2025-10-29,Presente
1000,5,2025-10-30,Folga
1001,5,2025-10-31,Presente
1002,5,2025-11-03,Presente
1003,5,2025-11-04,Presente
1004,5,2025-11-05,Presente
1005,5,2025-11-06,Presente
1006,5,2025-11-07,Presente
1007,5,2025-11-10,Presente
1008,5,2025-11-11,Presente
1009,5,2025-11-12,Presente
1010,5,2025-11-13,Presente
1011,5,2025-11-14,Férias
1012,5,2025-11-17,Atestado
1013,5,2025-11-18,Presente
1014,5,2025-11-19,Presente
1015,5,2025-11-20,Presente
1016,5,2025-11-21,Presente
1017,5,2025-11-24,Presente
1018,5,2025-11-25,Presente
1019,5,2025-11-26,Presente
1020,5,2025-11-27,Presente
1021,5,2025-11-28,Presente
1022,5,2025-12-01,Presente
1023,5,2025-12-02,Presente
1024,5,2025-12-03,Presente
1025,5,2025-12-04,Presente
1026,5,2025-12-05,Presente
1027,5,2025-12-08,Presente
1028,5,2025-12-09,Presente
1029,5,2025-12-10,Presente
1030,5,2025-12-11,Presente
1031,5,2025-12-12,Presente
1032,5,2025-12-15,Presente
1033,5,2025-12-16,Presente
1034,5,2025-12-17,Presente
1035,5,2025-12-18,Presente
1036,5,2025-12-19,Presente
1037,5,2025-12-22,Presente
1038,5,2025-12-23,Presente
1039,5,2025-12-24,Presente
1040,5,2025-12-25,Presente
1041,5,2025-12-26,Presente
1042,5,2025-12-29,Presente
1043,5,2025-12-30,Presente
1044,5,2025-12-31,Presente
1045,6,2025-11-25,Presente
1046,6,2025-11-26,Presente
1047,6,2025-11-27,Presente
1048,6,2025-11-28,Presente
1049,6,2025-12-01,Presente
1050,6,2025-12-02,Férias
1051,6,2025-12-03,Presente
1052,6,2025-12-04,Presente
1053,6,2025-12-05,Presente
1054,6,2025-12-08,Presente
1055,6,2025-12-09,Presente
1056,6,2025-12-10,Presente
1057,6,2025-12-11,Presente
1058,6,2025-12-12,Atestado
1059,6,2025-12-15,Presente
1060,6,2025-12-16,Presente
1061,6,2025-12-17,Presente
1062,6,2025-12-18,Presente
1063,6,2025-12-19,Presente
1064,6,2025-12-22,Presente
1065,6,2025-12-23,Presente
1066,6,2025-12-24,Presente
1067,6,2025-12-25,Presente
1068,6,2025-12-26,Presente
1069,6,2025-12-29,Férias
1070,6,2025-12-30,Presente
1071,6,2025-12-31,Presente
1072,7,2025-01-01,Presente
1073,7,2025-01-02,Presente
1074,7,2025-01-03,Falta
1075,7,2025-01-06,Presente
1076,7,2025-01-07,Presente
1077,7,2025-01-08,Presente
1078,7,2025-01-09,Presente
1079,7,2025-01-10,Presente
1080,7,2025-01-13,Falta
1081,7,2025-01-14,Presente
1082,7,2025-01-15,Presente
1083,7,2025-01-16,Presente
1084,7,2025-01-17,Férias
1085,7,2025-01-20,Presente
1086,7,2025-01-21,Presente
1087,7,2025-01-22,Presente
1088,7,2025-01-23,Presente
1089,7,2025-01-24,Presente
1090,7,2025-01-27,Férias
1091,7,2025-01-28,Atestado
1092,7,2025-01-29,Presente
1093,7,2025-01-30,Presente
1094,7,2025-01-31,Presente
1095,7,2025-02-03,Presente
1096,7,2025-02-04,Presente
1097,7,2025-02-05,Presente
1098,7,2025-02-06,Presente
1099,7,2025-02-07,Presente
1100,7,2025-02-10,Presente
1101,7,2025-02-11,Presente
1102,7,2025-02-12,Presente
1103,7,2025-02-13,Folga
1104,7,2025-02-14,Férias
1105,7,2025-02-17,Presente
1106,7,2025-02-18,Atestado
1107,7,2025-02-19,Atestado
1108,7,2025-02-20,Presente
1109,7,2025-02-21,Presente
1110,7,2025-02-24,Férias
1111,7,2025-02-25,Presente
1112,7,2025-02-26,Presente
1113,7,2025-02-27,Presente
1114,7,2025-02-28,Presente
1115,7,2025-03-03,Presente
1116,7,2025-03-04,Falta
1117,7,2025-03-05,Presente
1118,7,2025-03-06,Presente
1119,7,2025-03-07,Presente
1120,7,2025-03-10,Atestado
1121,7,2025-03-11,Falta
1122,7,2025-03-12,Atestado
1123,7,2025-03-13,Presente
1124,7,2025-03-14,Presente
1125,7,2025-03-17,Presente
1126,7,2025-03-18,Presente
1127,7,2025-03-19,Presente
1128,7,2025-03-20,Presente
1129,7,2025-03-21,Presente
1130,7,2025-03-24,Presente
1131,7,2025-03-25,Presente
1132,7,2025-03-26,Presente
1133,7,2025-03-27,Presente
1134,7,2025-03-28,Presente
1135,7,2025-03-31,Presente
1136,7,2025-04-01,Presente
1137,7,2025-04-02,Presente
1138,7,2025-04-03,Presente
1139,7,2025-04-04,Presente
1140,7,2025-04-07,Presente
1141,7,2025-04-08,Presente
1142,7,2025-04-09,Presente
1143,7,2025-04-10,Presente
1144,7,2025-04-11,Presente
1145,7,2025-04-14,Presente
1146,7,2025-04-15,Presente
1147,7,2025-04-16,Presente
1148,7,2025-04-17,Presente
1149,7,2025-04-18,Presente
1150,7,2025-04-21,Presente
1151,7,2025-04-22,Folga
1152,7,2025-04-23,Presente
1153,7,2025-04-24,Presente
1154,7,2025-04-25,Atestado
1155,7,2025-04-28,Folga
1156,7,2025-04-29,Presente
1157,7,2025-04-30,Presente
1158,7,2025-05-01,Presente
1159,7,2025-05-02,Presente
1160,7,2025-05-05,Presente
1161,7,2025-05-06,Presente
1162,7,2025-05-07,Presente
1163,7,2025-05-08,Presente
1164,7,2025-05-09,Presente
1165,7,2025-05-12,Presente
1166,7,2025-05-13,Presente
1167,7,2025-05-14,Presente
1168,7,2025-05-15,Presente
1169,7,2025-05-16,Presente
1170,7,2025-05-19,Presente
1171,7,2025-05-20,Presente
1172,7,2025-05-21,Presente
1173,7,2025-05-22,Presente
1174,7,2025-05-23,Presente
1175,7,2025-05-26,Presente
1176,7,2025-05-27,Folga
1177,7,2025-05-28,Presente
1178,7,2025-05-29,Presente
1179,7,2025-05-30,Presente
1180,7,2025-06-02,Presente
1181,7,2025-06-03,Presente
1182,7,2025-06-04,Presente
1183,7,2025-06-05,Presente
1184,7,2025-06-06,Presente
1185,7,2025-06-09,Presente
1186,7,2025-06-10,Presente
1187,7,2025-06-11,Presente
1188,7,2025-06-12,Presente
1189,7,2025-06-13,Presente
1190,7,2025-06-16,Presente
1191,7,2025-06-17,Presente
1192,7,2025-06-18,Presente
1193,7,2025-06-19,Presente
1194,7,2025-06-20,Presente
1195,7,2025-06-23,Presente
1196,7,2025-06-24,Presente
1197,7,2025-06-25,Presente
1198,7,2025-06-26,Presente
1199,7,2025-06-27,Atestado
1200,7,2025-06-30,Presente
1201,7,2025-07-01,Presente
1202,7,2025-07-02,Presente
1203,7,2025-07-03,Presente
1204,7,2025-07-04,Presente
1205,7,2025-07-07,Presente
1206,7,2025-07-08,Presente
1207,7,2025-07-09,Presente
1208,7,2025-07-10,Presente
1209,7,2025-07-11,Presente
1210,7,2025-07-14,Presente
1211,7,2025-07-15,Atestado
1212,7,2025-07-16,Presente
1213,7,2025-07-17,Presente
1214,7,2025-07-18,Presente
1215,7,2025-07-21,Presente
1216,7,2025-07-22,Presente
1217,7,2025-07-23,Presente
1218,7,2025-07-24,Presente
1219,7,2025-07-25,Presente
1220,7,2025-07-28,Presente
1221,7,2025-07-29,Presente
1222,7,2025-07-30,Férias
1223,7,2025-07-31,Presente
1224,7,2025-08-01,Presente
1225,7,2025-08-04,Presente
1226,7,2025-08-05,Atestado
1227,7,2025-08-06,Presente
1228,7,2025-08-07,Presente
1229,7,2025-08-08,Presente
1230,7,2025-08-11,Presente
1231,7,2025-08-12,Presente
1232,7,2025-08-13,Presente
1233,7,2025-08-14,Presente
1234,7,2025-08-15,Presente
1235,7,2025-08-18,Presente
1236,7,2025-08-19,Presente
1237,7,2025-08-20,Presente
1238,7,2025-08-21,Presente
1239,7,2025-08-22,Presente
1240,7,2025-08-25,Presente
1241,7,2025-08-26,Presente
1242,7,2025-08-27,Presente
1243,7,2025-08-28,Presente
1244,7,2025-08-29,Presente
1245,7,2025-09-01,Presente
1246,7,2025-09-02,Presente
1247,7,2025-09-03,Falta
1248,7,2025-09-04,Presente
1249,7,2025-09-05,Presente
1250,7,2025-09-08,Presente
1251,7,2025-09-09,Presente
1252,7,2025-09-10,Presente
1253,7,2025-09-11,Presente
1254,7,2025-09-12,Presente
1255,7,2025-09-15,Presente
1256,7,2025-09-16,Presente
1257,7,2025-09-17,Presente
1258,7,2025-09-18,Presente
1259,7,2025-09-19,Presente
1260,7,2025-09-22,Presente
1261,7,2025-09-23,Presente
1262,7,2025-09-24,Presente
1263,7,2025-09-25,Presente
1264,7,2025-09-26,Presente
1265,7,2025-09-29,Presente
1266,7,2025-09-30,Presente
1267,7,2025-10-01,Atestado
1268,7,2025-10-02,Presente
1269,7,2025-10-03,Presente
1270,7,2025-10-06,Presente
1271,7,2025-10-07,Presente
1272,7,2025-10-08,Presente
1273,7,2025-10-09,Presente
1274,7,2025-10-10,Presente
1275,7,2025-10-13,Presente
1276,7,2025-10-14,Presente
1277,7,2025-10-15,Presente
1278,7,2025-10-16,Presente
1279,7,2025-10-17,Atestado
1280,7,2025-10-20,Presente
1281,7,2025-10-21,Presente
1282,7,2025-10-22,Presente
1283,7,2025-10-23,Presente
1284,7,2025-10-24,Presente
1285,7,2025-10-27,Presente
1286,7,2025-10-28,Presente
1287,7,2025-10-29,Presente
1288,7,2025-10-30,Presente
1289,7,2025-10-31,Presente
1290,7,2025-11-03,Presente
1291,7,2025-11-04,Presente
1292,7,2025-11-05,Presente
1293,7,2025-11-06,Presente
1294,7,2025-11-07,Presente
1295,7,2025-11-10,Presente
1296,7,2025-11-11,Presente
1297,7,2025-11-12,Presente
1298,7,2025-11-13,Folga
1299,7,2025-11-14,Presente
1300,7,2025-11-17,Presente
1301,7,2025-11-18,Atestado
1302,7,2025-11-19,Folga
1303,7,2025-11-20,Presente
1304,7,2025-11-21,Presente
1305,7,2025-11-24,Presente
1306,7,2025-11-25,Presente
1307,7,2025-11-26,Folga
1308,7,2025-11-27,Presente
1309,7,2025-11-28,Presente
1310,7,2025-12-01,Presente
1311,7,2025-12-02,Presente
1312,7,2025-12-03,Presente
1313,7,2025-12-04,Presente
1314,7,2025-12-05,Presente
1315,7,2025-12-08,Presente
1316,7,2025-12-09,Presente
1317,7,2025-12-10,Férias
1318,7,2025-12-11,Presente
1319,7,2025-12-12,Presente
1320,7,2025-12-15,Presente
1321,7,2025-12-16,Presente
1322,7,2025-12-17,Presente
1323,7,2025-12-18,Presente
1324,7,2025-12-19,Folga
1325,7,2025-12-22,Presente
1326,7,2025-12-23,Presente
1327,7,2025-12-24,Presente
1328,7,2025-12-25,Presente
1329,7,2025-12-26,Presente
1330,7,2025-12-29,Presente
1331,7,2025-12-30,Presente
1332,7,2025-12-31,Presente
1333,8,2025-11-14,Presente
1334,8,2025-11-17,Presente
1335,8,2025-11-18,Presente
1336,8,2025-11-19,Presente
1337,8,2025-11-20,Presente
1338,8,2025-11-21,Presente
1339,8,2025-11-24,Presente
1340,8,2025-11-25,Presente
1341,8,2025-11-26,Presente
1342,8,2025-11-27,Presente
1343,8,2025-11-28,Presente
1344,8,2025-12-01,Presente
1345,8,2025-12-02,Presente
1346,8,2025-12-03,Atestado
1347,8,2025-12-04,Presente
1348,8,2025-12-05,Presente
1349,8,2025-12-08,Presente
1350,8,2025-12-09,Presente
1351,8,2025-12-10,Falta
1352,8,2025-12-11,Presente
1353,8,2025-12-12,Presente
1354,8,2025-12-15,Presente
1355,8,2025-12-16,Presente
1356,8,2025-12-17,Presente
1357,8,2025-12-18,Presente
1358,8,2025-12-19,Presente
1359,8,2025-12-22,Presente
1360,8,2025-12-23,Presente
1361,8,2025-12-24,Presente
1362,8,2025-12-25,Presente
1363,8,2025-12-26,Presente
1364,8,2025-12-29,Presente
1365,8,2025-12-30,Falta
1366,8,2025-12-31,Presente
1367,9,2025-01-01,Férias
1368,9,2025-01-02,Presente
1369,9,2025-01-03,Presente
1370,9,2025-01-06,Férias
1371,9,2025-01-07,Presente
1372,9,2025-01-08,Presente
1373,9,2025-01-09,Presente
1374,9,2025-01-10,Presente
1375,9,2025-01-13,Presente
1376,9,2025-01-14,Presente
1377,9,2025-01-15,Presente
1378,9,2025-01-16,Presente
1379,9,2025-01-17,Presente
1380,9,2025-01-20,Presente
1381,9,2025-01-21,Presente
1382,9,2025-01-22,Presente
1383,9,2025-01-23,Presente
1384,9,2025-01-24,Presente
1385,9,2025-01-27,Férias
1386,9,2025-01-28,Presente
1387,9,2025-01-29,Presente
1388,9,2025-01-30,Presente
1389,9,2025-01-31,Presente
1390,9,2025-02-03,Presente
1391,9,2025-02-04,Atestado
1392,9,2025-02-05,Presente
1393,9,2025-02-06,Presente
1394,9,2025-02-07,Presente
1395,9,2025-02-10,Presente
1396,9,2025-02-11,Presente
1397,9,2025-02-12,Atestado
1398,9,2025-02-13,Presente
1399,9,2025-02-14,Presente
1400,9,2025-02-17,Presente
1401,9,2025-02-18,Presente
1402,9,2025-02-19,Presente
1403,9,2025-02-20,Presente
1404,9,2025-02-21,Atestado
1405,9,2025-02-24,Presente
1406,9,2025-02-25,Presente
1407,9,2025-02-26,Presente
1408,9,2025-02-27,Presente
1409,9,2025-02-28,Presente
1410,9,2025-03-03,Presente
1411,9,2025-03-04,Presente
1412,9,2025-03-05,Atestado
1413,9,2025-03-06,Presente
1414,9,2025-03-07,Presente
1415,9,2025-03-10,Presente
1416,9,2025-03-11,Presente
1417,9,2025-03-12,Presente
1418,9,2025-03-13,Presente
1419,9,2025-03-14,Presente
1420,9,2025-03-17,Presente
1421,9,2025-03-18,Presente
1422,9,2025-03-19,Presente
1423,9,2025-03-20,Falta
1424,9,2025-03-21,Presente
1425,9,2025-03-24,Presente
1426,9,2025-03-25,Presente
1427,9,2025-03-26,Presente
1428,9,2025-03-27,Presente
1429,9,2025-03-28,Presente
1430,9,2025-03-31,Presente
1431,9,2025-04-01,Presente
1432,9,2025-04-02,Presente
1433,9,2025-04-03,Presente
1434,9,2025-04-04,Presente
1435,9,2025-04-07,Presente
1436,9,2025-04-08,Presente
1437,9,2025-04-09,Presente
1438,9,2025-04-10,Presente
1439,9,2025-04-11,Presente
1440,9,2025-04-14,Presente
1441,9,2025-04-15,Presente
1442,9,2025-04-16,Presente
1443,9,2025-04-17,Presente
1444,9,2025-04-18,Presente
1445,9,2025-04-21,Presente
1446,9,2025-04-22,Presente
1447,9,2025-04-23,Presente
1448,9,2025-04-24,Presente
1449,9,2025-04-25,Presente
1450,9,2025-04-28,Presente
1451,9,2025-04-29,Presente
1452,9,2025-04-30,Presente
1453,9,2025-05-01,Presente
1454,9,2025-05-02,Presente
1455,9,2025-05-05,Presente
1456,9,2025-05-06,Presente
1457,9,2025-05-07,Presente
1458,9,2025-05-08,Presente
1459,9,2025-05-09,Presente
1460,9,2025-05-12,Presente
1461,9,2025-05-13,Presente
1462,9,2025-05-14,Presente
1463,9,2025-05-15,Férias
1464,9,2025-05-16,Presente
1465,9,2025-05-19,Presente
1466,9,2025-05-20,Presente
1467,9,2025-05-21,Presente
1468,9,2025-05-22,Atestado
1469,9,2025-05-23,Presente
1470,9,2025-05-26,Presente
1471,9,2025-05-27,Presente
1472,9,2025-05-28,Presente
1473,9,2025-05-29,Presente
1474,9,2025-05-30,Presente
1475,9,2025-06-02,Presente
1476,9,2025-06-03,Presente
1477,9,2025-06-04,Presente
1478,9,2025-06-05,Atestado
1479,9,2025-06-06,Presente
1480,9,2025-06-09,Presente
1481,9,2025-06-10,Presente
1482,9,2025-06-11,Presente
1483,9,2025-06-12,Falta
1484,9,2025-06-13,Presente
1485,9,2025-06-16,Presente
1486,9,2025-06-17,Presente
1487,9,2025-06-18,Presente
1488,9,2025-06-19,Presente
1489,9,2025-06-20,Presente
1490,9,2025-06-23,Presente
1491,9,2025-06-24,Presente
1492,9,2025-06-25,Presente
1493,9,2025-06-26,Presente
1494,9,2025-06-27,Presente
1495,9,2025-06-30,Presente
1496,9,2025-07-01,Presente
1497,9,2025-07-02,Presente
1498,9,2025-07-03,Presente
1499,9,2025-07-04,Presente
1500,9,2025-07-07,Presente
1501,9,2025-07-08,Presente
1502,9,2025-07-09,Presente
1503,9,2025-07-10,Presente
1504,9,2025-07-11,Férias
1505,9,2025-07-14,Presente
1506,9,2025-07-15,Presente
1507,9,2025-07-16,Presente
1508,9,2025-07-17,Presente
1509,9,2025-07-18,Presente
1510,9,2025-07-21,Presente
1511,9,2025-07-22,Presente
1512,9,2025-07-23,Presente
1513,9,2025-07-24,Presente
1514,9,2025-07-25,Presente
1515,9,2025-07-28,Presente
1516,9,2025-07-29,Atestado
1517,9,2025-07-30,Presente
1518,9,2025-07-31,Presente
1519,9,2025-08-01,Presente
1520,9,2025-08-04,Presente
1521,9,2025-08-05,Presente
1522,9,2025-08-06,Presente
1523,9,2025-08-07,Presente
1524,9,2025-08-08,Férias
1525,9,2025-08-11,Presente
1526,9,2025-08-12,Presente
1527,9,2025-08-13,Presente
1528,9,2025-08-14,Presente
1529,9,2025-08-15,Presente
1530,9,2025-08-18,Presente
1531,9,2025-08-19,Presente
1532,9,2025-08-20,Presente
1533,9,2025-08-21,Presente
1534,9,2025-08-22,Falta
1535,9,2025-08-25,Falta
1536,9,2025-08-26,Presente
1537,9,2025-08-27,Presente
1538,9,2025-08-28,Presente
1539,9,2025-08-29,Presente
1540,9,2025-09-01,Presente
1541,9,2025-09-02,Presente
1542,9,2025-09-03,Presente
1543,9,2025-09-04,Presente
1544,9,2025-09-05,Presente
1545,9,2025-09-08,Presente
1546,9,2025-09-09,Presente
1547,9,2025-09-10,Atestado
1548,9,2025-09-11,Presente
1549,9,2025-09-12,Férias
1550,9,2025-09-15,Presente
1551,9,2025-09-16,Férias
1552,9,2025-09-17,Presente
1553,9,2025-09-18,Presente
1554,9,2025-09-19,Presente
1555,9,2025-09-22,Folga
1556,9,2025-09-23,Presente
1557,9,2025-09-24,Presente
1558,9,2025-09-25,Presente
1559,9,2025-09-26,Presente
1560,9,2025-09-29,Presente
1561,9,2025-09-30,Presente
1562,9,2025-10-01,Presente
1563,9,2025-10-02,Presente
1564,9,2025-10-03,Presente
1565,9,2025-10-06,Presente
1566,9,2025-10-07,Presente
1567,9,2025-10-08,Presente
1568,9,2025-10-09,Presente
1569,9,2025-10-10,Presente
1570,9,2025-10-13,Presente
1571,9,2025-10-14,Presente
1572,9,2025-10-15,Presente
1573,9,2025-10-16,Presente
1574,9,2025-10-17,Presente
1575,9,2025-10-20,Presente
1576,9,2025-10-21,Presente
1577,9,2025-10-22,Presente
1578,9,2025-10-23,Atestado
1579,9,2025-10-24,Presente
1580,9,2025-10-27,Presente
1581,9,2025-10-28,Folga
1582,9,2025-10-29,Presente
1583,9,2025-10-30,Presente
1584,9,2025-10-31,Presente
1585,9,2025-11-03,Presente
1586,9,2025-11-04,Presente
1587,9,2025-11-05,Presente
1588,9,2025-11-06,Presente
1589,9,2025-11-07,Folga
1590,9,2025-11-10,Presente
1591,9,2025-11-11,Presente
1592,9,2025-11-12,Presente
1593,9,2025-11-13,Presente
1594,9,2025-11-14,Presente
1595,9,2025-11-17,Presente
1596,9,2025-11-18,Presente
1597,9,2025-11-19,Presente
1598,9,2025-11-20,Presente
1599,9,2025-11-21,Presente
1600,9,2025-11-24,Presente
1601,9,2025-11-25,Presente
1602,9,2025-11-26,Presente
1603,9,2025-11-27,Presente
1604,9,2025-11-28,Presente
1605,9,2025-12-01,Presente
1606,9,2025-12-02,Presente
1607,9,2025-12-03,Presente
1608,9,2025-12-04,Presente
1609,9,2025-12-05,Presente
1610,9,2025-12-08,Presente
1611,9,2025-12-09,Férias
1612,9,2025-12-10,Presente
1613,9,2025-12-11,Presente
1614,9,2025-12-12,Presente
1615,9,2025-12-15,Presente
1616,9,2025-12-16,Presente
1617,9,2025-12-17,Presente
1618,9,2025-12-18,Presente
1619,9,2025-12-19,Férias
1620,9,2025-12-22,Férias
1621,9,2025-12-23,Presente
1622,9,2025-12-24,Presente
1623,9,2025-12-25,Presente
1624,9,2025-12-26,Falta
1625,9,2025-12-29,Presente
1626,9,2025-12-30,Presente
1627,9,2025-12-31,Presente
1628,10,2025-01-01,Férias
1629,10,2025-01-02,Presente
1630,10,2025-01-03,Presente
1631,10,2025-01-06,Presente
1632,10,2025-01-07,Presente
1633,10,2025-01-08,Presente
1634,10,2025-01-09,Presente
1635,10,2025-01-10,Presente
1636,10,2025-01-13,Presente
1637,10,2025-01-14,Presente
1638,10,2025-01-15,Presente
1639,10,2025-01-16,Presente
1640,10,2025-01-17,Presente
1641,10,2025-01-20,Férias
1642,10,2025-01-21,Presente
1643,10,2025-01-22,Presente
1644,10,2025-01-23,Presente
1645,10,2025-01-24,Atestado
1646,10,2025-01-27,Presente
1647,10,2025-01-28,Presente
1648,10,2025-01-29,Presente
1649,10,2025-01-30,Presente
1650,10,2025-01-31,Presente
1651,10,2025-02-03,Presente
1652,10,2025-02-04,Presente
1653,10,2025-02-05,Folga
1654,10,2025-02-06,Presente
1655,10,2025-02-07,Presente
1656,10,2025-02-10,Presente
1657,10,2025-02-11,Presente
1658,10,2025-02-12,Presente
1659,10,2025-02-13,Presente
1660,10,2025-02-14,Presente
1661,10,2025-02-17,Presente
1662,10,2025-02-18,Presente
1663,10,2025-02-19,Presente
1664,10,2025-02-20,Presente
1665,10,2025-02-21,Presente
1666,10,2025-02-24,Presente
1667,10,2025-02-25,Presente
1668,10,2025-02-26,Presente
1669,10,2025-02-27,Presente
1670,10,2025-02-28,Presente
1671,10,2025-03-03,Presente
1672,10,2025-03-04,Presente
1673,10,2025-03-05,Presente
1674,10,2025-03-06,Presente
1675,10,2025-03-07,Presente
1676,10,2025-03-10,Presente
1677,10,2025-03-11,Presente
1678,10,2025-03-12,Presente
1679,10,2025-03-13,Atestado
1680,10,2025-03-14,Presente
1681,10,2025-03-17,Presente
1682,10,2025-03-18,Folga
1683,10,2025-03-19,Presente
1684,10,2025-03-20,Presente
1685,10,2025-03-21,Presente
1686,10,2025-03-24,Presente
1687,10,2025-03-25,Presente
1688,10,2025-03-26,Presente
1689,10,2025-03-27,Presente
1690,10,2025-03-28,Presente
1691,10,2025-03-31,Presente
1692,10,2025-04-01,Presente
1693,10,2025-04-02,Presente
1694,10,2025-04-03,Presente
1695,10,2025-04-04,Presente
1696,10,2025-04-07,Presente
1697,10,2025-04-08,Presente
1698,10,2025-04-09,Presente
1699,10,2025-04-10,Presente
1700,10,2025-04-11,Presente
1701,10,2025-04-14,Presente
1702,10,2025-04-15,Presente
1703,10,2025-04-16,Presente
1704,10,2025-04-17,Presente
1705,10,2025-04-18,Atestado
1706,10,2025-04-21,Presente
1707,10,2025-04-22,Presente
1708,10,2025-04-23,Férias
1709,10,2025-04-24,Presente
1710,10,2025-04-25,Presente
1711,10,2025-04-28,Atestado
